,FIPS,County,State,Date,Confirmed,Deaths,Recovered,Location
3922,17037,DeKalb,Illinois,29-03-2020,8,0,0,"DeKalb, Illinois, US"
26940,17039,De Witt,Illinois,22-03-2020,0,0,0,"De Witt, Illinois, US"
22989,17039,De Witt,Illinois,23-03-2020,0,0,0,"De Witt, Illinois, US"
19811,17039,De Witt,Illinois,24-03-2020,0,0,0,"De Witt, Illinois, US"
16634,17039,De Witt,Illinois,25-03-2020,0,0,0,"De Witt, Illinois, US"
13460,17039,De Witt,Illinois,26-03-2020,0,0,0,"De Witt, Illinois, US"
10279,17039,De Witt,Illinois,27-03-2020,0,0,0,"De Witt, Illinois, US"
7101,17039,De Witt,Illinois,28-03-2020,0,0,0,"De Witt, Illinois, US"
737,17039,De Witt,Illinois,29-03-2020,0,0,0,"De Witt, Illinois, US"
3919,17039,De Witt,Illinois,29-03-2020,0,0,0,"De Witt, Illinois, US"
26941,17041,Douglas,Illinois,22-03-2020,0,0,0,"Douglas, Illinois, US"
23060,17041,Douglas,Illinois,23-03-2020,0,0,0,"Douglas, Illinois, US"
19882,17041,Douglas,Illinois,24-03-2020,0,0,0,"Douglas, Illinois, US"
16705,17041,Douglas,Illinois,25-03-2020,1,0,0,"Douglas, Illinois, US"
13531,17041,Douglas,Illinois,26-03-2020,1,0,0,"Douglas, Illinois, US"
10350,17041,Douglas,Illinois,27-03-2020,1,0,0,"Douglas, Illinois, US"
7172,17041,Douglas,Illinois,28-03-2020,1,0,0,"Douglas, Illinois, US"
808,17041,Douglas,Illinois,29-03-2020,1,0,0,"Douglas, Illinois, US"
3990,17041,Douglas,Illinois,29-03-2020,1,0,0,"Douglas, Illinois, US"
25569,17043,DuPage,Illinois,22-03-2020,79,0,0,"DuPage, Illinois, US"
23072,17043,DuPage,Illinois,23-03-2020,95,0,0,"DuPage, Illinois, US"
19894,17043,DuPage,Illinois,24-03-2020,103,0,0,"DuPage, Illinois, US"
16717,17043,DuPage,Illinois,25-03-2020,131,0,0,"DuPage, Illinois, US"
13543,17043,DuPage,Illinois,26-03-2020,131,1,0,"DuPage, Illinois, US"
10362,17043,DuPage,Illinois,27-03-2020,199,6,0,"DuPage, Illinois, US"
7184,17043,DuPage,Illinois,28-03-2020,202,6,0,"DuPage, Illinois, US"
820,17043,DuPage,Illinois,29-03-2020,274,7,0,"DuPage, Illinois, US"
4002,17043,DuPage,Illinois,29-03-2020,274,7,0,"DuPage, Illinois, US"
26942,17045,Edgar,Illinois,22-03-2020,0,0,0,"Edgar, Illinois, US"
23100,17045,Edgar,Illinois,23-03-2020,0,0,0,"Edgar, Illinois, US"
19922,17045,Edgar,Illinois,24-03-2020,0,0,0,"Edgar, Illinois, US"
16745,17045,Edgar,Illinois,25-03-2020,0,0,0,"Edgar, Illinois, US"
13571,17045,Edgar,Illinois,26-03-2020,0,0,0,"Edgar, Illinois, US"
10390,17045,Edgar,Illinois,27-03-2020,0,0,0,"Edgar, Illinois, US"
7212,17045,Edgar,Illinois,28-03-2020,0,0,0,"Edgar, Illinois, US"
848,17045,Edgar,Illinois,29-03-2020,0,0,0,"Edgar, Illinois, US"
4030,17045,Edgar,Illinois,29-03-2020,0,0,0,"Edgar, Illinois, US"
26943,17047,Edwards,Illinois,22-03-2020,0,0,0,"Edwards, Illinois, US"
23105,17047,Edwards,Illinois,23-03-2020,0,0,0,"Edwards, Illinois, US"
19927,17047,Edwards,Illinois,24-03-2020,0,0,0,"Edwards, Illinois, US"
16750,17047,Edwards,Illinois,25-03-2020,0,0,0,"Edwards, Illinois, US"
13576,17047,Edwards,Illinois,26-03-2020,0,0,0,"Edwards, Illinois, US"
10395,17047,Edwards,Illinois,27-03-2020,0,0,0,"Edwards, Illinois, US"
7217,17047,Edwards,Illinois,28-03-2020,0,0,0,"Edwards, Illinois, US"
853,17047,Edwards,Illinois,29-03-2020,0,0,0,"Edwards, Illinois, US"
4035,17047,Edwards,Illinois,29-03-2020,0,0,0,"Edwards, Illinois, US"
26944,17049,Effingham,Illinois,22-03-2020,0,0,0,"Effingham, Illinois, US"
23109,17049,Effingham,Illinois,23-03-2020,0,0,0,"Effingham, Illinois, US"
19931,17049,Effingham,Illinois,24-03-2020,0,0,0,"Effingham, Illinois, US"
16754,17049,Effingham,Illinois,25-03-2020,0,0,0,"Effingham, Illinois, US"
13580,17049,Effingham,Illinois,26-03-2020,0,0,0,"Effingham, Illinois, US"
10399,17049,Effingham,Illinois,27-03-2020,0,0,0,"Effingham, Illinois, US"
7221,17049,Effingham,Illinois,28-03-2020,0,0,0,"Effingham, Illinois, US"
857,17049,Effingham,Illinois,29-03-2020,0,0,0,"Effingham, Illinois, US"
4039,17049,Effingham,Illinois,29-03-2020,0,0,0,"Effingham, Illinois, US"
26945,17051,Fayette,Illinois,22-03-2020,0,0,0,"Fayette, Illinois, US"
23168,17051,Fayette,Illinois,23-03-2020,0,0,0,"Fayette, Illinois, US"
19990,17051,Fayette,Illinois,24-03-2020,0,0,0,"Fayette, Illinois, US"
16813,17051,Fayette,Illinois,25-03-2020,0,0,0,"Fayette, Illinois, US"
13638,17051,Fayette,Illinois,26-03-2020,0,0,0,"Fayette, Illinois, US"
10457,17051,Fayette,Illinois,27-03-2020,0,0,0,"Fayette, Illinois, US"
7279,17051,Fayette,Illinois,28-03-2020,1,0,0,"Fayette, Illinois, US"
915,17051,Fayette,Illinois,29-03-2020,1,0,0,"Fayette, Illinois, US"
4097,17051,Fayette,Illinois,29-03-2020,1,0,0,"Fayette, Illinois, US"
26946,17053,Ford,Illinois,22-03-2020,0,0,0,"Ford, Illinois, US"
23198,17053,Ford,Illinois,23-03-2020,0,0,0,"Ford, Illinois, US"
20020,17053,Ford,Illinois,24-03-2020,0,0,0,"Ford, Illinois, US"
16843,17053,Ford,Illinois,25-03-2020,0,0,0,"Ford, Illinois, US"
13668,17053,Ford,Illinois,26-03-2020,0,0,0,"Ford, Illinois, US"
10487,17053,Ford,Illinois,27-03-2020,0,0,0,"Ford, Illinois, US"
7309,17053,Ford,Illinois,28-03-2020,0,0,0,"Ford, Illinois, US"
945,17053,Ford,Illinois,29-03-2020,0,0,0,"Ford, Illinois, US"
4127,17053,Ford,Illinois,29-03-2020,0,0,0,"Ford, Illinois, US"
26947,17055,Franklin,Illinois,22-03-2020,0,0,0,"Franklin, Illinois, US"
23213,17055,Franklin,Illinois,23-03-2020,0,0,0,"Franklin, Illinois, US"
20035,17055,Franklin,Illinois,24-03-2020,0,0,0,"Franklin, Illinois, US"
16858,17055,Franklin,Illinois,25-03-2020,0,0,0,"Franklin, Illinois, US"
13683,17055,Franklin,Illinois,26-03-2020,0,0,0,"Franklin, Illinois, US"
10502,17055,Franklin,Illinois,27-03-2020,1,0,0,"Franklin, Illinois, US"
7324,17055,Franklin,Illinois,28-03-2020,1,0,0,"Franklin, Illinois, US"
960,17055,Franklin,Illinois,29-03-2020,2,0,0,"Franklin, Illinois, US"
4142,17055,Franklin,Illinois,29-03-2020,2,0,0,"Franklin, Illinois, US"
26948,17057,Fulton,Illinois,22-03-2020,0,0,0,"Fulton, Illinois, US"
23248,17057,Fulton,Illinois,23-03-2020,0,0,0,"Fulton, Illinois, US"
20070,17057,Fulton,Illinois,24-03-2020,0,0,0,"Fulton, Illinois, US"
16893,17057,Fulton,Illinois,25-03-2020,0,0,0,"Fulton, Illinois, US"
13718,17057,Fulton,Illinois,26-03-2020,0,0,0,"Fulton, Illinois, US"
10537,17057,Fulton,Illinois,27-03-2020,0,0,0,"Fulton, Illinois, US"
7359,17057,Fulton,Illinois,28-03-2020,0,0,0,"Fulton, Illinois, US"
995,17057,Fulton,Illinois,29-03-2020,0,0,0,"Fulton, Illinois, US"
4177,17057,Fulton,Illinois,29-03-2020,0,0,0,"Fulton, Illinois, US"
26949,17059,Gallatin,Illinois,22-03-2020,0,0,0,"Gallatin, Illinois, US"
23259,17059,Gallatin,Illinois,23-03-2020,0,0,0,"Gallatin, Illinois, US"
20081,17059,Gallatin,Illinois,24-03-2020,0,0,0,"Gallatin, Illinois, US"
16904,17059,Gallatin,Illinois,25-03-2020,0,0,0,"Gallatin, Illinois, US"
13729,17059,Gallatin,Illinois,26-03-2020,0,0,0,"Gallatin, Illinois, US"
10548,17059,Gallatin,Illinois,27-03-2020,0,0,0,"Gallatin, Illinois, US"
7370,17059,Gallatin,Illinois,28-03-2020,0,0,0,"Gallatin, Illinois, US"
1006,17059,Gallatin,Illinois,29-03-2020,0,0,0,"Gallatin, Illinois, US"
4188,17059,Gallatin,Illinois,29-03-2020,0,0,0,"Gallatin, Illinois, US"
26950,17061,Greene,Illinois,22-03-2020,0,0,0,"Greene, Illinois, US"
23366,17061,Greene,Illinois,23-03-2020,0,0,0,"Greene, Illinois, US"
20188,17061,Greene,Illinois,24-03-2020,0,0,0,"Greene, Illinois, US"
17011,17061,Greene,Illinois,25-03-2020,0,0,0,"Greene, Illinois, US"
13836,17061,Greene,Illinois,26-03-2020,0,0,0,"Greene, Illinois, US"
10655,17061,Greene,Illinois,27-03-2020,0,0,0,"Greene, Illinois, US"
7477,17061,Greene,Illinois,28-03-2020,0,0,0,"Greene, Illinois, US"
1113,17061,Greene,Illinois,29-03-2020,0,0,0,"Greene, Illinois, US"
4295,17061,Greene,Illinois,29-03-2020,0,0,0,"Greene, Illinois, US"
26951,17063,Grundy,Illinois,22-03-2020,0,0,0,"Grundy, Illinois, US"
23389,17063,Grundy,Illinois,23-03-2020,0,0,0,"Grundy, Illinois, US"
20211,17063,Grundy,Illinois,24-03-2020,1,0,0,"Grundy, Illinois, US"
17034,17063,Grundy,Illinois,25-03-2020,1,0,0,"Grundy, Illinois, US"
13859,17063,Grundy,Illinois,26-03-2020,1,0,0,"Grundy, Illinois, US"
10678,17063,Grundy,Illinois,27-03-2020,2,0,0,"Grundy, Illinois, US"
7500,17063,Grundy,Illinois,28-03-2020,2,0,0,"Grundy, Illinois, US"
1136,17063,Grundy,Illinois,29-03-2020,3,0,0,"Grundy, Illinois, US"
4318,17063,Grundy,Illinois,29-03-2020,3,0,0,"Grundy, Illinois, US"
26952,17065,Hamilton,Illinois,22-03-2020,0,0,0,"Hamilton, Illinois, US"
23413,17065,Hamilton,Illinois,23-03-2020,0,0,0,"Hamilton, Illinois, US"
20235,17065,Hamilton,Illinois,24-03-2020,0,0,0,"Hamilton, Illinois, US"
17058,17065,Hamilton,Illinois,25-03-2020,0,0,0,"Hamilton, Illinois, US"
13883,17065,Hamilton,Illinois,26-03-2020,0,0,0,"Hamilton, Illinois, US"
10702,17065,Hamilton,Illinois,27-03-2020,0,0,0,"Hamilton, Illinois, US"
7524,17065,Hamilton,Illinois,28-03-2020,0,0,0,"Hamilton, Illinois, US"
1160,17065,Hamilton,Illinois,29-03-2020,0,0,0,"Hamilton, Illinois, US"
4342,17065,Hamilton,Illinois,29-03-2020,0,0,0,"Hamilton, Illinois, US"
26953,17067,Hancock,Illinois,22-03-2020,0,0,0,"Hancock, Illinois, US"
23429,17067,Hancock,Illinois,23-03-2020,0,0,0,"Hancock, Illinois, US"
20251,17067,Hancock,Illinois,24-03-2020,0,0,0,"Hancock, Illinois, US"
17074,17067,Hancock,Illinois,25-03-2020,0,0,0,"Hancock, Illinois, US"
13899,17067,Hancock,Illinois,26-03-2020,0,0,0,"Hancock, Illinois, US"
10718,17067,Hancock,Illinois,27-03-2020,0,0,0,"Hancock, Illinois, US"
7540,17067,Hancock,Illinois,28-03-2020,0,0,0,"Hancock, Illinois, US"
1176,17067,Hancock,Illinois,29-03-2020,0,0,0,"Hancock, Illinois, US"
4358,17067,Hancock,Illinois,29-03-2020,0,0,0,"Hancock, Illinois, US"
26954,17069,Hardin,Illinois,22-03-2020,0,0,0,"Hardin, Illinois, US"
23446,17069,Hardin,Illinois,23-03-2020,0,0,0,"Hardin, Illinois, US"
20268,17069,Hardin,Illinois,24-03-2020,0,0,0,"Hardin, Illinois, US"
17091,17069,Hardin,Illinois,25-03-2020,0,0,0,"Hardin, Illinois, US"
13916,17069,Hardin,Illinois,26-03-2020,0,0,0,"Hardin, Illinois, US"
10735,17069,Hardin,Illinois,27-03-2020,0,0,0,"Hardin, Illinois, US"
7557,17069,Hardin,Illinois,28-03-2020,0,0,0,"Hardin, Illinois, US"
1193,17069,Hardin,Illinois,29-03-2020,0,0,0,"Hardin, Illinois, US"
4375,17069,Hardin,Illinois,29-03-2020,0,0,0,"Hardin, Illinois, US"
26955,17071,Henderson,Illinois,22-03-2020,0,0,0,"Henderson, Illinois, US"
23491,17071,Henderson,Illinois,23-03-2020,0,0,0,"Henderson, Illinois, US"
20313,17071,Henderson,Illinois,24-03-2020,0,0,0,"Henderson, Illinois, US"
17136,17071,Henderson,Illinois,25-03-2020,0,0,0,"Henderson, Illinois, US"
13961,17071,Henderson,Illinois,26-03-2020,0,0,0,"Henderson, Illinois, US"
10780,17071,Henderson,Illinois,27-03-2020,0,0,0,"Henderson, Illinois, US"
7602,17071,Henderson,Illinois,28-03-2020,0,0,0,"Henderson, Illinois, US"
1238,17071,Henderson,Illinois,29-03-2020,0,0,0,"Henderson, Illinois, US"
4420,17071,Henderson,Illinois,29-03-2020,0,0,0,"Henderson, Illinois, US"
26956,17073,Henry,Illinois,22-03-2020,0,0,0,"Henry, Illinois, US"
23502,17073,Henry,Illinois,23-03-2020,0,0,0,"Henry, Illinois, US"
20324,17073,Henry,Illinois,24-03-2020,0,0,0,"Henry, Illinois, US"
17147,17073,Henry,Illinois,25-03-2020,0,0,0,"Henry, Illinois, US"
13972,17073,Henry,Illinois,26-03-2020,0,0,0,"Henry, Illinois, US"
10791,17073,Henry,Illinois,27-03-2020,1,0,0,"Henry, Illinois, US"
7613,17073,Henry,Illinois,28-03-2020,2,0,0,"Henry, Illinois, US"
1249,17073,Henry,Illinois,29-03-2020,2,0,0,"Henry, Illinois, US"
4431,17073,Henry,Illinois,29-03-2020,2,0,0,"Henry, Illinois, US"
26957,17075,Iroquois,Illinois,22-03-2020,0,0,0,"Iroquois, Illinois, US"
23605,17075,Iroquois,Illinois,23-03-2020,0,0,0,"Iroquois, Illinois, US"
20427,17075,Iroquois,Illinois,24-03-2020,0,0,0,"Iroquois, Illinois, US"
17250,17075,Iroquois,Illinois,25-03-2020,0,0,0,"Iroquois, Illinois, US"
14075,17075,Iroquois,Illinois,26-03-2020,0,0,0,"Iroquois, Illinois, US"
10894,17075,Iroquois,Illinois,27-03-2020,1,0,0,"Iroquois, Illinois, US"
7716,17075,Iroquois,Illinois,28-03-2020,1,0,0,"Iroquois, Illinois, US"
1352,17075,Iroquois,Illinois,29-03-2020,2,0,0,"Iroquois, Illinois, US"
4534,17075,Iroquois,Illinois,29-03-2020,2,0,0,"Iroquois, Illinois, US"
25588,17077,Jackson,Illinois,22-03-2020,1,0,0,"Jackson, Illinois, US"
23621,17077,Jackson,Illinois,23-03-2020,1,0,0,"Jackson, Illinois, US"
20443,17077,Jackson,Illinois,24-03-2020,1,0,0,"Jackson, Illinois, US"
17266,17077,Jackson,Illinois,25-03-2020,1,0,0,"Jackson, Illinois, US"
14091,17077,Jackson,Illinois,26-03-2020,1,0,0,"Jackson, Illinois, US"
10910,17077,Jackson,Illinois,27-03-2020,1,0,0,"Jackson, Illinois, US"
7732,17077,Jackson,Illinois,28-03-2020,2,0,0,"Jackson, Illinois, US"
1368,17077,Jackson,Illinois,29-03-2020,3,0,0,"Jackson, Illinois, US"
4550,17077,Jackson,Illinois,29-03-2020,3,0,0,"Jackson, Illinois, US"
26958,17079,Jasper,Illinois,22-03-2020,0,0,0,"Jasper, Illinois, US"
23642,17079,Jasper,Illinois,23-03-2020,0,0,0,"Jasper, Illinois, US"
20464,17079,Jasper,Illinois,24-03-2020,0,0,0,"Jasper, Illinois, US"
17287,17079,Jasper,Illinois,25-03-2020,0,0,0,"Jasper, Illinois, US"
14112,17079,Jasper,Illinois,26-03-2020,0,0,0,"Jasper, Illinois, US"
10931,17079,Jasper,Illinois,27-03-2020,0,0,0,"Jasper, Illinois, US"
7753,17079,Jasper,Illinois,28-03-2020,0,0,0,"Jasper, Illinois, US"
1389,17079,Jasper,Illinois,29-03-2020,0,0,0,"Jasper, Illinois, US"
4571,17079,Jasper,Illinois,29-03-2020,0,0,0,"Jasper, Illinois, US"
26959,17081,Jefferson,Illinois,22-03-2020,0,0,0,"Jefferson, Illinois, US"
23658,17081,Jefferson,Illinois,23-03-2020,0,0,0,"Jefferson, Illinois, US"
20480,17081,Jefferson,Illinois,24-03-2020,0,0,0,"Jefferson, Illinois, US"
17303,17081,Jefferson,Illinois,25-03-2020,0,0,0,"Jefferson, Illinois, US"
